,cg03172657,cg02691035,cg08316009,cg08935864,cg07215234,cg00623015,cg06934654,cg10512427,cg07944420,cg06245181,cg10453148,cg26436136,cg21450829,cg27324128,cg17701886,cg01720186,cg15510249,cg19998675,cg04468081,cg25888700,cg01891172,cg01828474,cg20312916,cg06775759,cg21655480,cg13779868,cg14426660,cg24068468,cg27367170,cg15858166,cg26691533,cg07433411,cg15780870,cg00055764,cg17766305,cg05339066,cg06118999,cg18192294,cg06981182,cg11861709,cg06079710,cg15972243,cg18874394,cg24420726,cg25690202,cg21515023,cg08295072,cg21612170,cg08934976,cg06942978,cg24908166,cg24131141,cg01256882,cg27298526,cg06560300,cg06674436,cg11832804,cg08994336,cg07728485,cg13995918,cg04524431,cg25518571,cg17765437,cg06904408,cg03341025,cg02153334,cg16750953,cg22612590,cg13241681,cg23320987,cg14161477,cg21561701,cg03479204,cg08699341,cg13461813,cg04777612,cg13162581,cg05647756
A42,0.588131302625782,0.586390004687737,0.923327873309071,0.944198570514637,0.984904340517643,0.969149699552879,0.836144300429195,0.951396950684778,0.878455625385018,0.871048387348009,0.944603766306374,0.759810249050635,0.796200957859855,0.454173086823129,0.121528834534469,0.193521390988436,0.169638479449929,0.137064005419855,0.78348071846657,0.545561654094537,0.611983331582956,0.633820335228851,0.436020899907439,0.481045284893373,0.535630080376554,0.410330705926451,0.172753287135689,0.05217006484174,0.073298905732391,0.763251423293722,0.769323004065065,0.885377006955732,0.901500047140374,0.911649280796934,0.337074705066614,0.03253543139416,0.131101100199132,0.029376136803068,0.218660192811975,0.171688821964526,0.312908213981819,0.405084705714583,0.650384527522422,0.713881463337579,0.660281516443285,0.969072606036982,0.952935266718469,0.926436084866185,0.972621655666048,0.975800381365402,0.966132705215524,0.968690840862094,0.89154288060453,0.960999172184395,0.971384478265308,0.990620385341293,0.986766731325079,0.970387967912237,0.986229891569274,0.986190535556125,0.961960162587221,0.982845562391849,0.952565804014863,0.95857301251939,0.742577488179875,0.937473307122739,0.941522858423413,0.913602822203957,0.63616547886786,0.908434464035795,0.975322439497337,0.602500771906702,0.619269379476701,0.574548921170044,0.798346112485851,0.989963610286503,0.980619579598242,0.894840362285497
A43,0.950811416114033,0.964553537697357,0.91109543389398,0.911355645741845,0.988247676706557,0.952693325050548,0.978686851306372,0.927952515306837,0.915306546252124,0.956966074479614,0.95728653520845,0.334479714701607,0.343170474520544,0.209480967425711,0.091918590983952,0.155462736653244,0.057569288951584,0.102317256435448,0.118582470070866,0.958160121972793,0.937558053925774,0.965617280508328,0.890109644885812,0.843591290370241,0.929185229067241,0.408274326571617,0.184156226609953,0.030347225283211,0.028510357431805,0.864188040387843,0.82863746420083,0.989248419862174,0.988994668189107,0.807507677735879,0.176510410028998,0.697512957520318,0.702025429820604,0.656143600944514,0.90593151008627,0.770114584159837,0.929270781224642,0.886918376687896,0.12467097863288,0.110072065796013,0.141567631935585,0.96959069552963,0.865976960898996,0.940194347465236,0.980115672567594,0.905265590985111,0.983627566827933,0.968867421247761,0.929146368995056,0.9546920734701,0.9760966142451,0.99104614761703,0.988714211541751,0.973181515438723,0.976299635347761,0.986153711854271,0.948851747320057,0.955581867709979,0.930509808299555,0.983818538348842,0.917609046184099,0.93973147116307,0.934172208338088,0.375132507917964,0.075690998832343,0.217933540089081,0.166711310722453,0.01427679337773,0.036198314615574,0.026510985138524,0.236277734360872,0.985069957817305,0.978211576992704,0.758487097831323
A44,0.976680111503466,0.96292765563796,0.921340403183325,0.907102621185054,0.977883694636018,0.925146567721399,0.975218498406953,0.906203892471504,0.903051877534146,0.953001095418491,0.968571108492186,0.29721973684248,0.181452671389926,0.062405318990149,0.035576795328573,0.027401519518487,0.025732533884283,0.033566841064403,0.089821034491636,0.97889971255867,0.694029932791242,0.981827251244163,0.888609649018359,0.938000274848293,0.830624675693707,0.236403662954665,0.107509722771377,0.181197936103079,0.145670027601066,0.884589246316158,0.88964805801043,0.987034376751453,0.989492607984159,0.975706947262679,0.176229914286519,0.078822784146108,0.087066413469022,0.035854223527843,0.193729488010787,0.189924889823806,0.359318841171429,0.366353915798399,0.148847129167325,0.077982955669337,0.070810121406933,0.977421869072277,0.863166070852607,0.963407800732749,0.975514179713171,0.950944889101517,0.978309962884998,0.936321763818928,0.92077467839434,0.954261140567134,0.983195290495973,0.987920745740725,0.978969285329714,0.980466572707576,0.984455356641408,0.978819321060266,0.963793365134564,0.954408510940562,0.913786632208958,0.687981840769554,0.769798908947561,0.715861488309997,0.854843826715119,0.232947889309817,0.238429219245849,0.084419941761197,0.144886721517112,0.026945319764913,0.034385296778069,0.024461816720896,0.185217242259472,0.984709701744523,0.983599162426009,0.836467634861866
A45,0.95716031007485,0.965408921434469,0.927313956653482,0.836755139545684,0.983854875367099,0.917056913643783,0.95411796554546,0.939938819887641,0.940716748927649,0.841029660693805,0.946193242523674,0.458260158408137,0.282241464105436,0.167903388574313,0.049552537166864,0.079009021503841,0.038126968636205,0.064425126646825,0.104874302009626,0.978000725749119,0.659959779862125,0.941213728276479,0.658482213104468,0.700603607121607,0.54388589725789,0.239054996634314,0.104657489810323,0.04353311044725,0.025790121576693,0.907015937451248,0.897852860738979,0.989409630845976,0.990749048344028,0.792490182159171,0.064907455814967,0.917042745880541,0.917124628799629,0.96288220063119,0.939664681296077,0.877446717063882,0.93737067739964,0.876649830726688,0.13012997390858,0.069450622873362,0.089036349682117,0.961935368887432,0.946075153939532,0.933456368247253,0.976888578846354,0.873509655784611,0.977077304210336,0.883520718251041,0.840522635220471,0.954761424437454,0.983384540203116,0.988629492063224,0.981018291568927,0.97630355934531,0.986588972089475,0.982112118603952,0.962634873776689,0.967615255715394,0.877865340599751,0.973467073148121,0.91618085128807,0.948454611514333,0.948034535669789,0.274857455850476,0.070784623136328,0.13578899027539,0.101891096990697,0.01890887955643,0.033708231662599,0.028062938166113,0.185874591974208,0.977430201224421,0.980708180593326,0.726595161005913
NA1,0.940844183936192,0.843697057430834,0.906955375168107,0.928045771564974,0.971950278668353,0.97546356214846,0.886847275878457,0.905350886685356,0.856725145542312,0.903002209130095,0.970379829224923,0.732743399819751,0.706415608619207,0.376643285438741,0.047068052639507,0.058333703713682,0.049534541775503,0.05243210499592,0.789913567505968,0.627806952924914,0.524656573135015,0.609197116928047,0.267949497792962,0.519069596934666,0.450899616310813,0.302113222449811,0.112546909826065,0.136323083813531,0.100526983666128,0.599275902738721,0.78791407342757,0.957193514491763,0.954381568553264,0.45410421219159,0.151817867600362,0.040302449879451,0.052371590315556,0.037550077069478,0.05061870267514,0.046667150126548,0.115627101406523,0.253613749375793,0.864916094934279,0.975756774941308,0.971765657359609,0.744313284594981,0.91295550213779,0.79574022948717,0.927169510892314,0.909252049845785,0.956282064521132,0.907635269676572,0.848203312409005,0.94973292910543,0.973393954585077,0.960625660689281,0.851630202247236,0.973919774000601,0.926152250388045,0.970574085878014,0.958357234881335,0.890501115002536,0.876124224874843,0.868579504932881,0.677055949605193,0.824015418068845,0.824358113970923,0.899178350840257,0.973179911045172,0.919928498083021,0.97481298730077,0.95442850536867,0.97436263051715,0.941897820706432,0.795970824692957,0.891290308627877,0.905866912487335,0.694267281753542
NA2,0.947713598688391,0.903178866252908,0.917749136657608,0.880891610457434,0.977709879671309,0.974774700054697,0.981634353870179,0.950591465593913,0.916969400105042,0.948776644613074,0.967930077557306,0.924848352408658,0.92731993379333,0.721726032542441,0.608297163463113,0.552490602825151,0.501619097746674,0.485766268550461,0.555286683611417,0.36031725605207,0.263922424036955,0.310249866898536,0.161070303430925,0.232265547166239,0.18277469883132,0.797603530090836,0.45823609699577,0.607267077132565,0.617659391905238,0.402934069666327,0.464897136778629,0.378578955108595,0.387812232531703,0.776482878825478,0.067896424632208,0.025144247691387,0.065502521753761,0.035420073723292,0.052816414321902,0.070534290129592,0.08895000205634,0.115944617710929,0.342264456446687,0.36649098593056,0.38280699545588,0.195529645333131,0.64520601878184,0.254609935803972,0.562114585997205,0.208082409696578,0.534855808643134,0.116765022654062,0.231610987702744,0.064154855507523,0.445531175033936,0.383758364706609,0.234908821542391,0.527611643230385,0.364429756074432,0.493988115664156,0.392041628778732,0.233254161452812,0.43526554211703,0.385055953265445,0.168025732125312,0.310852937727355,0.307698834116649,0.538451783530073,0.298574727730028,0.936263549434145,0.983989682680096,0.967032295158949,0.971110485057071,0.948039571254639,0.452353215352747,0.524728798881021,0.451577314987265,0.271207385317153
NA3,0.055823995043852,0.185256551112046,0.114720221454091,0.127414350663459,0.077222306422219,0.12396899915691,0.128537560312148,0.107419982421069,0.222764648724598,0.0389885178574,0.138303575543902,0.555011415881149,0.643719370325813,0.25406346876024,0.098466610668015,0.234351324956563,0.105755448221019,0.149482239107084,0.923670403155694,0.046937674256315,0.07665866703184,0.228170114994096,0.044964740528119,0.152363833591206,0.101929403983636,0.857711036317742,0.588691566563691,0.563075325365795,0.44777330084241,0.24191053630129,0.201552216783198,0.177909231954066,0.149318520462513,0.050799330816594,0.639160077727045,0.035787100562906,0.092978300326355,0.039164827326638,0.135048045893794,0.097183195303209,0.149153342662876,0.15271174019579,0.855527925924397,0.985149039709622,0.985613300214832,0.584727883162316,0.627741077513928,0.460753606601554,0.620072244163539,0.42004675397299,0.565986483380482,0.196558759093819,0.597653204079681,0.462945018629309,0.513801890284514,0.566659682883248,0.515184416059011,0.585933465405975,0.617292025912931,0.528115670277047,0.584676219876036,0.532042415254148,0.665711964835756,0.489932508202614,0.521546016250483,0.480736291156319,0.728241394806612,0.778312088563169,0.225434234998565,0.930500051078829,0.981114472908481,0.940012587120846,0.953328205573026,0.889925941026711,0.680301672954352,0.101987559275758,0.042123140098992,0.100005436363435
NA4,0.899584648471767,0.676444177775856,0.847572804895144,0.765606577155654,0.982295286072059,0.714941337784156,0.751326865741285,0.774362605123044,0.883321705461236,0.780019740416322,0.964918767698204,0.767462990490346,0.769581843423007,0.388663444517945,0.142932247416056,0.240195894794579,0.181916948848779,0.159520857211645,0.6051102345769,0.402641079575397,0.439229119977188,0.49787530844904,0.284419069791448,0.487052016946446,0.408527937882265,0.710473612988174,0.280988397523966,0.447726293063895,0.383451550462342,0.316318589009979,0.364205965528853,0.459069759138627,0.518826929558283,0.306139942859547,0.614735316696412,0.05341365884688,0.081637249385837,0.034854282199926,0.091665612435916,0.083718514115486,0.174846093614988,0.193279660143494,0.866014371913305,0.976533927891454,0.979494473474558,0.967447435535927,0.775434273039843,0.782362646970883,0.739433784877894,0.450043164767713,0.906127413855812,0.724122141642701,0.780286390215444,0.939139308588467,0.904501283867314,0.74408631449659,0.535440516511868,0.961447172000485,0.758481723715015,0.866417657424616,0.847979297499273,0.62637171568437,0.776227289656122,0.524631557017733,0.410945236490514,0.357379501534535,0.439675705696343,0.606140745073526,0.288027197094911,0.927208731433325,0.988027026249303,0.963157719286999,0.970621559931715,0.967406769862223,0.627710209326612,0.388407838450615,0.325210374259929,0.360462317794936
NA5,0.80780355988523,0.656717703120371,0.851797583970406,0.808745331473471,0.923176986841987,0.861593092497656,0.753111685757246,0.904903393664514,0.837143819793867,0.697675284488906,0.820611465473999,0.702885041379009,0.834775396522429,0.490933071589492,0.138587007581307,0.233181649855046,0.139018821039972,0.15323896799107,0.712282502317974,0.488302164561898,0.515054503071951,0.508789164636993,0.373901177144607,0.521126236990066,0.420745506942311,0.414779155420513,0.165122721875657,0.064199404063936,0.085545241250384,0.597317891126681,0.806057871691448,0.956967314114969,0.951345893889925,0.505438059701073,0.364493467061038,0.035518655533426,0.095758932369777,0.028111674489537,0.129175827128406,0.143739160882939,0.195527928648931,0.420787051411146,0.889733284683762,0.976104124744035,0.973913379309819,0.644553587162604,0.885046595606417,0.720756244029414,0.889497529439923,0.725980504623522,0.873653191007618,0.702234841733971,0.851930874734666,0.888026973496815,0.899749549620482,0.860999843822095,0.684678041122941,0.921309882396889,0.855585849016523,0.89715621797452,0.904322449580132,0.82929803010002,0.876453429581141,0.698001023566931,0.730665393664536,0.699271850888843,0.860616859345759,0.944947725785059,0.882121417577293,0.904028590893779,0.985992146756408,0.944731569813804,0.950524952014062,0.932740252394816,0.934679691045057,0.777849979418824,0.702587044727072,0.692015537890684
NA6,0.095264096878362,0.229514835827872,0.220913770439283,0.379923170765556,0.288763771547614,0.325611621423797,0.344286743019787,0.379816273529506,0.464864597798113,0.149597087246631,0.333626875919913,0.927924792640082,0.961739617840791,0.811759150732762,0.802911681634126,0.790606528643031,0.744053154209475,0.749609405015417,0.932627228991278,0.176796312552769,0.203643550839543,0.233863428330041,0.139584442096119,0.221136776364993,0.24736978629748,0.867040456624722,0.397363660222478,0.475593322698092,0.342044053283662,0.476468848194333,0.324860567855049,0.333324985699529,0.348248855803398,0.315817256423904,0.897308613605665,0.028997197459545,0.08431238744057,0.035890124262213,0.110213965573039,0.108227932706884,0.126851490266645,0.159321358601876,0.922425554294796,0.984457192616346,0.984580192296427,0.528050790082813,0.447319325415603,0.391941964802992,0.490563235117382,0.221031024484163,0.474685660099335,0.205727145067454,0.50160697764495,0.411386307430681,0.489410825066832,0.488220779845221,0.410254181226515,0.536233484414781,0.577030899495158,0.469059729217911,0.503069417220995,0.529259251938231,0.517624669147443,0.430661159442515,0.121365924511348,0.3293461812356,0.506781133717673,0.725277983516813,0.169464120230212,0.91241581510755,0.983528039242021,0.971586270961349,0.960652361640173,0.896007574342515,0.779298236895703,0.328036353186121,0.236995832320715,0.321172129229793
NA7,0.125202742149866,0.31359201273706,0.191253006025983,0.380186587881898,0.346722348401769,0.34054241259806,0.341706549975756,0.312844617877841,0.472377837796312,0.170142358926624,0.3473954940094,0.883190871177643,0.946211648218594,0.810606989531637,0.82200524485316,0.778687407112836,0.704928820595098,0.821195698547771,0.931471160937925,0.057204952776426,0.119068768877948,0.26685874896677,0.19147175037037,0.21262526110274,0.203524831101509,0.883215870326167,0.872610252164334,0.755766483508629,0.814621721541319,0.74423441012122,0.685697880294919,0.521489057565807,0.471581197648268,0.857127349142139,0.67819427740823,0.034480043906579,0.122382776438227,0.05242970583879,0.11600920885218,0.097024647181367,0.165114795678453,0.155540713307985,0.423347958824128,0.446536096681908,0.475355912914842,0.28600954200748,0.195837023945429,0.237815683835686,0.316935541437149,0.217242077429233,0.271977109252181,0.065872412972412,0.278941233507767,0.076308165139178,0.300139241705206,0.333169267991545,0.24257365171771,0.411882501789074,0.402400041967816,0.232607124009696,0.41435762971979,0.292104211228199,0.3957833280912,0.256447771787311,0.074265773692632,0.231949940767912,0.27313680451525,0.959729532329175,0.972938569328524,0.936292882034099,0.988052052894993,0.972426354262824,0.960804959560335,0.966574139565649,0.525741260833084,0.391811897947367,0.274474841750368,0.264810754095987
NA8,0.100358582711677,0.275140711451089,0.230922711361453,0.522767110096501,0.415216854855186,0.469094952458494,0.408522513262762,0.438126403537208,0.380917420124958,0.229815299088262,0.40353785306475,0.937940363878281,0.943366067676297,0.720531885696172,0.847553006619584,0.708428271757507,0.75544313315084,0.764442479214926,0.964738147933355,0.464840671098628,0.496047116806048,0.479142866107207,0.287304790390041,0.381423413499611,0.291247857883067,0.752534100877761,0.611838492756173,0.773650578858905,0.708999552272872,0.368801054049204,0.346751725719801,0.415316778156948,0.449081875041523,0.256076804044672,0.773193039667,0.036794058008286,0.04558494466519,0.033581426425906,0.033106793115827,0.0347418332082,0.058696502192797,0.076677487049736,0.890678288459919,0.982329986021764,0.980388764457897,0.381908256594215,0.232563762798127,0.224768508862805,0.420726742344461,0.21510660861761,0.321724865148125,0.192998676222387,0.330321217650145,0.166795573010079,0.404279581812461,0.327682453040781,0.26980053317109,0.393084681399998,0.48293884419939,0.2186926757111,0.325914669509238,0.327666297444891,0.211820864212586,0.327506510886321,0.121915172707894,0.271688218909098,0.196104541728973,0.665174192740264,0.740127121246261,0.902301148033153,0.969536981908293,0.952233948035995,0.979611771504782,0.92064235367969,0.581467077267833,0.487973318235687,0.552594169163322,0.361936608814617
NA9,0.154705377377859,0.331342047758942,0.414808467492643,0.25250798434807,0.277493403471061,0.253395766600931,0.515210687307237,0.262831994634149,0.370861711467134,0.124309470378761,0.242068512356016,0.527358453703188,0.594174090440335,0.213367869144359,0.098019748071974,0.171393754174935,0.108496297096694,0.083128115876398,0.919478596961984,0.965642289216996,0.864282268142298,0.971957782962202,0.892415557766242,0.831842994499176,0.745317635334784,0.720178661602921,0.341402714482223,0.389571362814045,0.176624499803746,0.293025042727861,0.287754165006293,0.263224239353377,0.235200951108235,0.637082609144735,0.085259269464359,0.029872410606041,0.057989516380066,0.029036579994865,0.053192228471271,0.073096681005143,0.082523284795777,0.113270344203688,0.711659194251351,0.968352217813177,0.974744165474807,0.423105961880868,0.315087842182815,0.28926378626682,0.447758847392928,0.303929545991802,0.551418869699894,0.287289025015826,0.410480149325812,0.295242404683542,0.465930337974848,0.461343613804219,0.375073732889742,0.528990786424179,0.539016172320186,0.445971020695136,0.425744268109636,0.418468956903833,0.381564749844358,0.401220966301774,0.245249247121343,0.375764867134158,0.331723379073637,0.891831634404358,0.954366578588398,0.930368448846983,0.98431961677778,0.953799585006645,0.968209350832184,0.954180378811289,0.681180481865218,0.666701205968133,0.674012417946884,0.474511936135993
NA10,0.305449142832013,0.42588591078029,0.531528288089855,0.59178527278748,0.614113082231979,0.589728238408076,0.584505742162056,0.592061553745974,0.527416580952879,0.375326291224251,0.521264829464682,0.899815636181439,0.91640178255296,0.591605152921624,0.40526145755482,0.455734754096295,0.353512216938099,0.41676936554161,0.894829644190339,0.344463220186604,0.466667215313736,0.475976186734224,0.268845316669524,0.245228004159106,0.292586015630229,0.53291580124457,0.416140480183691,0.301013251439161,0.254825303475444,0.550483213640863,0.538474764243711,0.630265588007082,0.687406206838369,0.532923783047237,0.509911363500906,0.050297100809291,0.093557072172424,0.052788862313736,0.111488517716657,0.067729246286755,0.166438379352169,0.371995652965339,0.889917428424698,0.982120247732722,0.984396235820695,0.616504054877828,0.579072854993175,0.516254699242836,0.656421288283387,0.450715916867275,0.69634446491397,0.381921863430986,0.613274766775818,0.637633355736454,0.56324140835772,0.55761434375937,0.497881297848353,0.597641305531416,0.679100446019492,0.579534223723269,0.717527223570346,0.529033101008499,0.58919364596046,0.553508311136251,0.546118592476841,0.554896839175781,0.674395631831566,0.794961660392747,0.768634310539479,0.858633163412698,0.983582544884696,0.946300906322201,0.950813897642384,0.933910477738262,0.916247399692062,0.570023660358192,0.532693997403881,0.514616140412569
NA11,0.632992492297588,0.649821708178929,0.881381686585258,0.859716600281089,0.98256984179623,0.833088417849862,0.717293542851644,0.912491338665602,0.903256644315074,0.733239033628555,0.826236077908458,0.871234418408756,0.807513899490641,0.446990376768485,0.1089843665195,0.164609789172377,0.131027252441659,0.090651827716445,0.911726630839678,0.184558131598618,0.068343549278985,0.016857901461296,0.029168849357139,0.084985297859494,0.072558538812436,0.603403857409241,0.57525994165901,0.52101205808226,0.49108872749303,0.814808321187141,0.877525078366488,0.988896223426432,0.990260912880404,0.82328748949699,0.656620456812258,0.023410473631939,0.06892549376882,0.019099444830546,0.067497056423149,0.094082930446069,0.1959213193684,0.195318855711465,0.622702136132336,0.661412310507343,0.678332978577404,0.61058590354652,0.739940034011488,0.500225275917932,0.662746806234648,0.52252227530728,0.707980682689493,0.448206421782541,0.733619626955154,0.656001869455531,0.689823796114626,0.695791059971071,0.532278475153146,0.713463711746158,0.668382382553831,0.796144371932713,0.784175154837622,0.608748803816941,0.740033234467325,0.532542350852954,0.35902315700787,0.503420107902466,0.688845959590705,0.881220121145349,0.629396209463743,0.91406751656271,0.989120535338805,0.973670492481633,0.976507454765386,0.969213128229008,0.864192021217515,0.991594936103818,0.987910044469531,0.956728219988569
NA12,0.11188648907414,0.294666461913317,0.171792120052263,0.403984783384976,0.31369710641666,0.344300278707223,0.313157994873584,0.312626007489168,0.296186550317059,0.164528547655037,0.281134380526796,0.9473483600996,0.956347918920449,0.880120814947021,0.894140181782929,0.771402570766093,0.881759846611219,0.805376275728209,0.962498923369938,0.709654332414478,0.311661679971897,0.246388548022132,0.119538074036359,0.27951143570582,0.234589236092773,0.48779308309957,0.090205517111945,0.280940010563285,0.138059518616119,0.469865085750273,0.468081809435171,0.553166474326725,0.570965766617294,0.306333731115122,0.134744462851418,0.024403976488968,0.040156210751123,0.022666850087854,0.028867296859413,0.043483865673997,0.055054170006077,0.055960718575197,0.913908095479788,0.982777774534518,0.983568994027249,0.417226855594056,0.109386601094984,0.345464575229783,0.420691348144653,0.182841406552702,0.370905725905499,0.125002622397597,0.240745314565637,0.490808792957041,0.327797762663385,0.30055760954108,0.204025489172375,0.354513677918546,0.447750130747369,0.205567005742386,0.30362681879196,0.251524975684393,0.196819059643298,0.299404116073262,0.13502551335221,0.212441837317629,0.127356091638867,0.29533948913619,0.25549756823037,0.746357649530939,0.800456165218713,0.442099242857721,0.486129118987512,0.396138165251506,0.497598974432511,0.380150343987458,0.39287572661115,0.306679526644789
NA13,0.362281195576293,0.430489427308978,0.540807017485034,0.428175189336561,0.610768069020343,0.560882313707345,0.464521943995666,0.589450825136686,0.640527344848171,0.230460406825709,0.609414716948397,0.900260250311433,0.891499338475338,0.758646222311676,0.640954686165093,0.73225268454179,0.670748566849563,0.731129774852684,0.921143406286923,0.710590680766601,0.781525631467164,0.7116700706434,0.606154446208669,0.5687866456547,0.792506068337784,0.809526085970834,0.786208036518214,0.742229571472674,0.673844108390892,0.373226579349379,0.37333649176691,0.395383725607042,0.387499982323782,0.271720270801151,0.702762103871557,0.407335917260848,0.353028822062863,0.287362932848974,0.385557696982839,0.375652471499617,0.396483370553332,0.318050156908149,0.927561241594377,0.92233759322661,0.96766515320855,0.48477578550083,0.237766795272549,0.240742397157202,0.323919870991346,0.266535729462539,0.51702857612533,0.288348551372897,0.360768137196841,0.134205063445583,0.363505713319663,0.423836473980632,0.295752969200316,0.605453764362211,0.46606929020979,0.199066834610786,0.370835527225278,0.255748150161342,0.363704205539599,0.437411081876633,0.243522647440564,0.208202546828293,0.241235381675843,0.915681764743865,0.943462359102624,0.834753471790974,0.95609415475953,0.926065399672706,0.945288781062401,0.888916030021882,0.454806592636342,0.272233499681603,0.251517263137243,0.330248283878243
NA14,0.543441788102326,0.611528805571056,0.478053411192321,0.430340034839957,0.628872838670746,0.541504832704975,0.725122795259831,0.597205127477773,0.660845290938922,0.392534735634456,0.433505707134643,0.632923442924537,0.712882714015703,0.266604193257249,0.065249494796709,0.135235313828691,0.058086719214684,0.095924829158506,0.881671158371626,0.827991605825408,0.728688745727473,0.80648329692857,0.608922806075991,0.65174632265398,0.816906873726065,0.713342195353669,0.576144603992926,0.531858512619759,0.505463924736072,0.259879643354981,0.289795783267276,0.38850133379189,0.446313831640291,0.272904463317037,0.463645632171836,0.035002548139657,0.074157040660741,0.028531199156474,0.078708051749339,0.089480693067011,0.098923834208566,0.12850061362187,0.898981886194765,0.979015632392333,0.980578105788496,0.398036162106822,0.457812248666499,0.406521529440773,0.468190803925535,0.30779883292762,0.343061197820056,0.204389067608896,0.377913651046759,0.278370405575838,0.408895526363862,0.435724329301353,0.345232792021918,0.523413890082701,0.51370695724988,0.375767754189158,0.400842092828289,0.401044272655629,0.516857049250435,0.382262592409387,0.217703629800934,0.362201362836766,0.381662867807325,0.85753359133651,0.924706048568361,0.918565945534394,0.981524181449984,0.952722787875884,0.964916371251826,0.951960026659129,0.669624008697557,0.450370575857321,0.397090205640579,0.329054861864799
NA15,0.939040575714334,0.892659932021142,0.913801928488942,0.839782348093529,0.975677605978811,0.853101575374007,0.97040483046078,0.901494398619471,0.903408201217991,0.82332477491784,0.952936449998937,0.747397246628157,0.782924893973465,0.349766937485406,0.145043952061612,0.217791129457779,0.122750612588475,0.14280590455856,0.935093145497234,0.695756070851259,0.755592314678272,0.767745770251515,0.611580796824475,0.546305744992356,0.796714864243991,0.824436029981666,0.706700641061583,0.701749863393601,0.604393924752945,0.613898509525461,0.611652986240768,0.695944818718301,0.795810045802493,0.701980762096322,0.158120738502234,0.032789800031554,0.091818543157216,0.030471808511685,0.153905651007822,0.134542926503726,0.19691727935474,0.199500186122888,0.777113586978817,0.977615732651732,0.977943609646181,0.255534976955535,0.586622331180675,0.436857624383694,0.669692501452984,0.45411868422876,0.790539403409919,0.19248522260706,0.592669092570137,0.352334541880283,0.512588042758379,0.516097606297349,0.45109100762222,0.665237721526903,0.619006063053779,0.679707274370137,0.646824159085291,0.470741229159672,0.705772805871696,0.528873015339058,0.300480793142739,0.447217648424462,0.702098437720388,0.842653818016991,0.397761269538483,0.942035869926571,0.98550950708525,0.953926520595623,0.945968399023336,0.920626579742281,0.496955372283361,0.848395942746191,0.841598442527597,0.450352742621783
NA16,0.25058468184402,0.396561030199445,0.406172643099869,0.270348150433087,0.244589010419444,0.03246199797128,0.19358596901896,0.210082080841334,0.180630144091838,0.018541940247646,0.045658571503525,0.450949090205479,0.890130912552885,0.566216212159805,0.213999956055546,0.201351066178806,0.083559374693004,0.167971145032756,0.748691320879954,0.034241124851117,0.071979524009619,0.058431804098568,0.022203238086227,0.026571861569799,0.092000847650902,0.895698617689254,0.471155407730316,0.364816788646433,0.220078249247723,0.532512901737377,0.450330009241113,0.534743976357904,0.495435269462471,0.199693460863013,0.821547999455736,0.044130883322401,0.083900649409689,0.049676473629845,0.101920572301285,0.11474586969831,0.189793502033674,0.442000530859479,0.842956118751064,0.97795800162873,0.979566918649118,0.11067501266077,0.186030930471458,0.11031332307863,0.282466335290244,0.121054544131857,0.022170473146437,0.014675599131975,0.160025974949575,0.029689703032952,0.052205874410192,0.034232236756405,0.290693468699225,0.377201205280535,0.366936845486098,0.121774411658593,0.169629291461815,0.236599555520879,0.244669564755219,0.160139923098373,0.06985470823726,0.117243020715709,0.130015464540123,0.813775530335288,0.410409125820028,0.616713911093075,0.669055168873926,0.101148056540278,0.200435191308014,0.052799767549975,0.661565373905475,0.254518139837906,0.151655630205395,0.235679047688191
NA17,0.963098283268345,0.890736010702505,0.93694041645795,0.899336800936884,0.962932616463692,0.971535307797633,0.981748366724434,0.921368950187953,0.887569125063902,0.915597358485903,0.971518392283712,0.596849531048107,0.272144489056393,0.141168013723162,0.041618282705879,0.029246117020725,0.026437792333625,0.048571990735424,0.952724543217423,0.542983159567295,0.054720672687664,0.527861616897911,0.395767953758569,0.303651508309199,0.213592290504286,0.810135105801141,0.40191045243193,0.522935467119111,0.579853793681923,0.497882203669418,0.608759048499387,0.49554446676667,0.527434935462571,0.830863704295771,0.134799787035851,0.051481125102939,0.057926180576596,0.042684207289116,0.061127147911797,0.032443378089202,0.114660786228107,0.204281675222724,0.860093380792082,0.980188736537827,0.975237150560618,0.332082336954579,0.375027843044751,0.374000567989028,0.611352512632318,0.28262071503701,0.557838273984277,0.293961468419694,0.480910554040476,0.32943205564125,0.516190386844649,0.459240310397451,0.391003362762256,0.552012774302441,0.535873024423992,0.742661385339809,0.214006497089931,0.403763272160846,0.42936497524207,0.444009637636929,0.249678299226199,0.383902643679529,0.321513490638579,0.821086664830662,0.751589325877506,0.78373085255251,0.830369847222262,0.174504982831345,0.276783136364226,0.259501856056199,0.173152753849286,0.984082588484318,0.981131617652628,0.766619478675627
