"","cg06419212","cg01123946","cg03172657","cg02691035","cg08316009","cg08935864","cg10398761","cg07215234","cg00623015","cg06615999","cg06934654","cg10512427","cg07944420","cg06245181","cg00759803","cg07706680","cg10453148","cg26436136","cg21450829","cg27324128","cg17701886","cg01720186","cg15510249","cg19998675","cg04468081","cg13779868","cg14426660","cg24068468","cg27367170","cg19301114","cg23244761","cg26872907","cg15858166","cg26691533","cg07433411","cg15780870","cg00055764","cg17766305","cg04812509","cg05339066","cg06118999","cg18192294","cg06981182","cg11861709","cg06079710","cg15972243","cg19323951","cg23930334","cg21515023","cg08295072","cg21612170","cg08934976","cg06942978","cg24908166","cg24131141","cg01256882","cg27298526","cg06560300","cg06674436","cg11832804","cg08994336","cg07728485","cg13995918","cg04524431","cg25518571","cg17765437","cg16750953","cg04777612","cg13162581","cg05647756","cg04273303","cg09227621"
"NA16",0.91173465314134,0.885917125334782,0.938489941678745,0.825458860063499,0.890500989637648,0.698544367451212,0.956174706927778,0.94267415849388,0.653516051427412,0.963065632562758,0.954532992417194,0.787664733545119,0.849645100971186,0.650571252793382,0.816849634220347,0.951419760634314,0.944158991074547,0.654248773971204,0.597466996025368,0.258679762473674,0.104847572067651,0.148946755336582,0.080424128737477,0.111236948381045,0.94424430241633,0.801051536744702,0.333735075643556,0.323312924143503,0.239089510189868,0.813239543110051,0.911326689306561,0.633322309999983,0.523502306811035,0.626249146628762,0.810296902711969,0.874619861431403,0.896858187744192,0.107778006873833,0.085970405588789,0.022866733721558,0.1043802249375,0.029123504479638,0.093590306093685,0.111064527184369,0.125254908726937,0.120723489771961,0.500272837467654,0.758010553910841,0.295331104634973,0.642109237721418,0.373431404140004,0.541078331342628,0.201643490429813,0.738016261712501,0.146328517382466,0.382071909056416,0.174641563170914,0.368995432279328,0.399316606512566,0.33672702134363,0.465054667613581,0.441219932695191,0.453367640293012,0.055740413478975,0.303544811741396,0.545380166925949,0.430405984492481,0.989010114615728,0.983600863005572,0.816986521717431,0.023789895417663,0.022296281048869
"NA17",0.744039725819727,0.820462644732715,0.612130399273336,0.625052495562118,0.522987397851903,0.803239597923726,0.876708503680439,0.950357022120808,0.649282572077562,0.834460990684036,0.818004277561189,0.69140874176855,0.820089700173566,0.576481929410242,0.743742713558721,0.901852749004328,0.816635106968646,0.884097552733664,0.92642936578301,0.744628293635031,0.500445559785123,0.564025861558196,0.53468621361567,0.46748225481408,0.847633174878386,0.682451878836777,0.506190977430148,0.56079411447329,0.553696390950477,0.834107849596756,0.860077145207954,0.739185272419366,0.371591971294331,0.45703419848439,0.620857933251966,0.629969344698964,0.401385090297367,0.43479784447827,0.055286147808499,0.028319344773918,0.059800935046992,0.028182504396689,0.062156656430301,0.094027237008473,0.136748113860313,0.245724324851452,0.534356110747091,0.672596866045683,0.959497407236082,0.694006391235549,0.86554684852237,0.944403268991116,0.967867539645983,0.978590730267183,0.973944173130944,0.887942872373853,0.957792562806152,0.982240345887035,0.986673942598294,0.967711386322616,0.979518857852073,0.980808817259458,0.981285015450201,0.953404723739807,0.962220132419653,0.674416784453313,0.607184204845946,0.533236404897996,0.460945889137592,0.444638603663331,0.021678151423158,0.040403655983128
"NA18",0.456602619401684,0.378889063051479,0.125202742149866,0.31359201273706,0.191253006025983,0.380186587881898,0.501667669503166,0.346722348401769,0.34054241259806,0.292467210345856,0.341706549975756,0.312844617877841,0.472377837796312,0.170142358926624,0.515810043143462,0.400337443474541,0.3473954940094,0.883190871177643,0.946211648218594,0.810606989531637,0.82200524485316,0.778687407112836,0.704928820595098,0.821195698547771,0.931471160937925,0.883215870326167,0.872610252164334,0.755766483508629,0.814621721541319,0.731482861420507,0.563418408459108,0.299875992161874,0.74423441012122,0.685697880294919,0.521489057565807,0.471581197648268,0.857127349142139,0.67819427740823,0.099785870602267,0.034480043906579,0.122382776438227,0.05242970583879,0.11600920885218,0.097024647181367,0.165114795678453,0.155540713307985,0.606325709309936,0.696337026003798,0.28600954200748,0.195837023945429,0.237815683835686,0.316935541437149,0.217242077429233,0.271977109252181,0.065872412972412,0.278941233507767,0.076308165139178,0.300139241705206,0.333169267991545,0.24257365171771,0.411882501789074,0.402400041967816,0.232607124009696,0.41435762971979,0.292104211228199,0.3957833280912,0.27313680451525,0.391811897947367,0.274474841750368,0.264810754095987,0.023982398165576,0.030616380784676
"NA19",0.44892619560014,0.323599521342824,0.100358582711677,0.275140711451089,0.230922711361453,0.522767110096501,0.478642120282922,0.415216854855186,0.469094952458494,0.408747834155819,0.408522513262762,0.438126403537208,0.380917420124958,0.229815299088262,0.428538415771154,0.455586647261148,0.40353785306475,0.937940363878281,0.943366067676297,0.720531885696172,0.847553006619584,0.708428271757507,0.75544313315084,0.764442479214926,0.964738147933355,0.752534100877761,0.611838492756173,0.773650578858905,0.708999552272872,0.824917213770411,0.846047857063386,0.633831839356464,0.368801054049204,0.346751725719801,0.415316778156948,0.449081875041523,0.256076804044672,0.773193039667,0.022733737042529,0.036794058008286,0.04558494466519,0.033581426425906,0.033106793115827,0.0347418332082,0.058696502192797,0.076677487049736,0.511639329054207,0.776181729243353,0.381908256594215,0.232563762798127,0.224768508862805,0.420726742344461,0.21510660861761,0.321724865148125,0.192998676222387,0.330321217650145,0.166795573010079,0.404279581812461,0.327682453040781,0.26980053317109,0.393084681399998,0.48293884419939,0.2186926757111,0.325914669509238,0.327666297444891,0.211820864212586,0.196104541728973,0.487973318235687,0.552594169163322,0.361936608814617,0.017851244869318,0.021139565471345
"NA20",0.833356705903922,0.826597362831403,0.901889298932121,0.738342435512866,0.615099520464296,0.635344789098815,0.956380271615136,0.952812433981945,0.745345931559509,0.900607884613973,0.853097034425319,0.703887698638137,0.868009201472238,0.677166905838834,0.790583827366948,0.977032836655734,0.798488201349807,0.620725928537376,0.706624079717686,0.405598360070554,0.096629768105349,0.145699164767565,0.121363692155316,0.195283564113286,0.520514136208879,0.772695756859535,0.694604623674369,0.530631802831715,0.602887656869404,0.585421999005673,0.452890365909556,0.244899887410581,0.633765605024874,0.730328850302331,0.885235426442187,0.904449726010026,0.321041245878356,0.624809543346598,0.091590034284234,0.048375978453284,0.114497514273359,0.025151372604175,0.26422516142649,0.169153492268908,0.227752381770961,0.312066453907975,0.186703117972917,0.596613612061658,0.848881889615436,0.702616875392925,0.487069128152761,0.633824943002796,0.478249490286161,0.644554126430142,0.336231633108423,0.645280122186605,0.470497716092855,0.612002487870692,0.58034662533394,0.537059985743974,0.612752229282059,0.642913023644478,0.596407606704847,0.938416946898986,0.789146701183122,0.686780039230733,0.710781656460555,0.924043606463353,0.951705628200518,0.614731796924131,0.46690499057679,0.545971897792847
"NA21",0.127078457815024,0.159693409712618,0.038504139351019,0.119264760515807,0.047259061462507,0.170440104556277,0.046420126403958,0.046553682055512,0.126119572895546,0.112502330546378,0.102801712147618,0.082936108600271,0.156816822310284,0.034261186236919,0.171879381471718,0.131782225889096,0.117876089649967,0.830307786111483,0.79199491081164,0.488101755187335,0.422199302164823,0.313749924833576,0.182451605350601,0.328242940635084,0.502924115919774,0.900652597749171,0.672089506172816,0.710133918670685,0.64212513719969,0.456215311993927,0.204531712947298,0.055342675382246,0.439098176547585,0.317380725698564,0.138701810804743,0.136290534035003,0.062502842061507,0.129713866694441,0.062339509487784,0.039478313975588,0.074154699253659,0.040153198879707,0.080529526598861,0.058155274616219,0.108312536045259,0.191369760941297,0.521758150450532,0.840982389899089,0.527186893923559,0.440118225532775,0.456776177236417,0.446774742353524,0.368197124394622,0.706069286941994,0.308340582864128,0.444609480854063,0.498183606212455,0.523909434306135,0.452128303504878,0.399296390630877,0.547537771386744,0.518697479569592,0.283043414941018,0.548116017599044,0.372668902890173,0.506615900444968,0.446441685949676,0.181956077618994,0.131886233247212,0.122812608011176,0.024728099647816,0.079620889981537
"NA22",0.623867087242657,0.47779147314477,0.277402261830439,0.438163115464672,0.414339035306882,0.587509808911064,0.532115780532156,0.526774550787097,0.513918438838055,0.502905367623079,0.501118191840051,0.549726990659863,0.513108881838083,0.351796611597022,0.607203376000533,0.559069866022744,0.435385375547487,0.864349804181925,0.905610490939137,0.625185865692383,0.378490189587078,0.468289993077554,0.32528541861587,0.396773119510393,0.919269970857479,0.687943258066736,0.739468876402335,0.644689673638943,0.68922651991031,0.397093692703042,0.428884662645631,0.226412592354585,0.414872149438983,0.492095837404234,0.655587015365229,0.670736315834306,0.581138467368001,0.441064037565511,0.087213586237661,0.044003267036022,0.088543648163415,0.049852168832595,0.111481077100875,0.113877443840692,0.190247569166823,0.304348773060424,0.48081653693416,0.563463009147849,0.536720846472645,0.587395465746656,0.474370130195885,0.799428645510666,0.408880324180505,0.64681802587312,0.270969189944608,0.55381060262469,0.577883961324607,0.568088532873884,0.571086250240093,0.501729214500644,0.584664643595766,0.632951624978517,0.664002545462925,0.671451222114302,0.55945789362608,0.656039608563245,0.658534343896362,0.562549575356305,0.515280121001399,0.511352274444041,0.024686219633747,0.019723463778762
"NA23",0.705876580212206,0.794583385636484,0.648807418902874,0.665670500114669,0.673029480403486,0.589641453563925,0.881383507553537,0.760211476748435,0.63343148791043,0.746699092733614,0.665063735978037,0.62776038200732,0.792207210782627,0.451147741794513,0.682675333326024,0.777098330124612,0.57173922083836,0.889675903639292,0.937990421613422,0.845786613635637,0.814423413015115,0.721694367488878,0.697776992513021,0.797835670557042,0.933857045213166,0.785966403604781,0.516133028959723,0.527216561855894,0.467546014155094,0.869035922303308,0.939221877646662,0.648732405366173,0.377275875954283,0.310460874541555,0.308359626403331,0.355543594587164,0.615935060088447,0.142981829378434,0.080976991054673,0.031890498494419,0.073008573028102,0.034359160250368,0.090468610795094,0.087495449296684,0.104773292415497,0.158543318945711,0.432040499803466,0.703997985459521,0.207947966639011,0.134955470615066,0.176022092491049,0.225600735600099,0.157448933556584,0.173984044054398,0.049954135800251,0.222295985728278,0.077630734369968,0.266746715728946,0.258956724459995,0.195769061195739,0.325742930361501,0.369279144162724,0.170653482906804,0.228624994374712,0.203483025758631,0.299771196911356,0.237027420277911,0.274466404618051,0.186924645539934,0.265040223735615,0.025113944952741,0.021446820687286
"NA24",0.929156785274418,0.946094769236939,0.971228985864575,0.97586502511151,0.925860897349145,0.815868782207311,0.974589019933046,0.986421224476871,0.982557476433844,0.977884840733273,0.987876367782171,0.921487112445224,0.919387781886925,0.980630076109438,0.951419551490576,0.448156071102075,0.975749974103085,0.89146724637423,0.674008418324159,0.406048339234508,0.064679428016239,0.101420835697224,0.071797789952931,0.079948501647823,0.915568075990332,0.115792716946139,0.186462575671225,0.026811573678087,0.032204059505069,0.074467319482383,0.022625170009627,0.015496173983964,0.706275810317314,0.75312423745172,0.931946341345567,0.959922799829563,0.902378477112194,0.104968859722113,0.042041912068799,0.075030033290617,0.090200869589804,0.044955676805774,0.160429993307978,0.193442376302312,0.257038712454286,0.280819623065303,0.015256338694728,0.014868351899297,0.98026652630294,0.955497009353089,0.956426867457273,0.978559077961663,0.970074718097518,0.983112491554206,0.97925163148547,0.905745873548279,0.952581375599478,0.981600972145218,0.98985629211287,0.984611435975572,0.979975246639152,0.986537874018193,0.97761812012277,0.955049263103689,0.987028428291822,0.929596643277985,0.935098671531415,0.986583499020338,0.981789998324491,0.963813053375052,0.438236148693393,0.492393777192402
"NA25",0.246822745130023,0.354829914728154,0.138334120420204,0.315169991247885,0.167005197746873,0.261789499458011,0.52663667306808,0.201962127897192,0.218835531773921,0.321833685436951,0.511732532031648,0.230988504894644,0.278476635161273,0.140189932020162,0.297214912876904,0.426124083201037,0.288279484191088,0.875972440786968,0.817243699992501,0.376187593305288,0.145064514641644,0.236405098223412,0.107877549808826,0.129296394983585,0.200945378772617,0.781457633042913,0.364759543766142,0.575432617949903,0.506021023523273,0.117852597061673,0.044526673432622,0.020070303635132,0.78310813155446,0.750395818478141,0.974963949836924,0.991026370540566,0.865760514423945,0.766727090333579,0.261135153011534,0.478904741252241,0.497778522843593,0.164418539494609,0.582778765857816,0.527971105221803,0.725443784178376,0.78232863942889,0.295163042799756,0.656053074441374,0.374594259030053,0.261443038346943,0.305166640844921,0.413693847889205,0.259207309168119,0.359263803472544,0.213549314124566,0.38007579227704,0.192344666629386,0.436617737115012,0.425411258009871,0.347096876996343,0.496153149753198,0.521962215136788,0.36883204623758,0.391325806115323,0.360604149111953,0.385024216636199,0.359397613121376,0.98981005600424,0.987563208461464,0.895815299341197,0.068453677847415,0.326370718591696
"NA26",0.322997145002299,0.341479004010531,0.154705377377859,0.331342047758942,0.414808467492643,0.25250798434807,0.449064408070283,0.277493403471061,0.253395766600931,0.474593582591095,0.515210687307237,0.262831994634149,0.370861711467134,0.124309470378761,0.331562191801267,0.419837600929634,0.242068512356016,0.527358453703188,0.594174090440335,0.213367869144359,0.098019748071974,0.171393754174935,0.108496297096694,0.083128115876398,0.919478596961984,0.720178661602921,0.341402714482223,0.389571362814045,0.176624499803746,0.478886898033397,0.261666248683867,0.060007445946863,0.293025042727861,0.287754165006293,0.263224239353377,0.235200951108235,0.637082609144735,0.085259269464359,0.045392212940024,0.029872410606041,0.057989516380066,0.029036579994865,0.053192228471271,0.073096681005143,0.082523284795777,0.113270344203688,0.092089334295175,0.19729548568445,0.423105961880868,0.315087842182815,0.28926378626682,0.447758847392928,0.303929545991802,0.551418869699894,0.287289025015826,0.410480149325812,0.295242404683542,0.465930337974848,0.461343613804219,0.375073732889742,0.528990786424179,0.539016172320186,0.445971020695136,0.425744268109636,0.418468956903833,0.381564749844358,0.331723379073637,0.666701205968133,0.674012417946884,0.474511936135993,0.021665653245601,0.022373486599157
"NA27",0.912850155326499,0.844609459595157,0.812615878617649,0.797387291778578,0.8964738691414,0.877334581665506,0.964383755453667,0.974538219620917,0.874297227270058,0.956750344176845,0.887108701178858,0.9163563194375,0.909668023412436,0.891250821968996,0.909806962896994,0.981003755675707,0.951125896399275,0.860526009884608,0.924840214404019,0.625189365264864,0.500661801561762,0.508349769580061,0.472767784735771,0.499059021803578,0.669679753573316,0.703927369288841,0.294766997666704,0.407652140807013,0.336390387698956,0.628085205250224,0.554633570965902,0.331836106710054,0.282188150940997,0.356547171578326,0.428235254628773,0.481637159581418,0.439962092342696,0.549445682508181,0.069029074513398,0.034493319898936,0.082198107319783,0.038600056426875,0.098454718725138,0.067459739696931,0.133863992016446,0.210490969728344,0.401052954069629,0.483658799951039,0.921963946886569,0.854208983766495,0.505463140318206,0.685367680578686,0.565653549472172,0.798550178735303,0.533664727391297,0.765438301679028,0.692766166116039,0.781840530585175,0.732180207573251,0.433369541863154,0.847134644041946,0.647740227640103,0.902885549274647,0.646430887773786,0.444297648863434,0.683257719087568,0.442908624255443,0.466121669820046,0.406040669359806,0.357807286624615,0.024267755982511,0.023754358961303
"NA28",0.954824801298879,0.90916807115708,0.95211022124852,0.964687870833598,0.925674642779698,0.956760418014801,0.972922358309517,0.976708141068615,0.963789892091712,0.983726184513893,0.974063838597229,0.930119932128502,0.90503875553476,0.947373165784886,0.933768618801007,0.980780814501657,0.945637333768339,0.749582816301572,0.640218594342391,0.298195663762535,0.099780104154692,0.231796935356624,0.105948058529844,0.089034575277233,0.945723782986712,0.910497321828728,0.842885890927921,0.884369993541696,0.88914622725673,0.4604388240827,0.404693666117497,0.159874791872814,0.53072112415015,0.476513191577486,0.649486358422905,0.707013392492261,0.388248724775148,0.80346056049566,0.052006594511059,0.027365636496281,0.054517987097772,0.021883992659412,0.062601494457629,0.097325893039666,0.074613190323124,0.078985718884054,0.717523689169842,0.958269206698747,0.058370304435399,0.134012431043744,0.116783833965262,0.427180896446288,0.079786146418466,0.832581693354484,0.027385510635854,0.141175284942631,0.037911889917373,0.093816192068034,0.104692414892387,0.071385255016566,0.196697196508058,0.178320454716137,0.270270668050902,0.134939381498536,0.093989575238275,0.281706642776923,0.122451047415754,0.76715710211531,0.774123260345671,0.570127413238034,0.026808480027559,0.023489689243556
"NA29",0.956487474262842,0.767507244376085,0.62403210090332,0.618512147953414,0.932384533846024,0.929547802567562,0.964480414662888,0.98651952297696,0.962880587555444,0.973825025508177,0.889748191190743,0.938472118799657,0.94192132736945,0.958825082268748,0.950800812928623,0.979918797974967,0.96590424738838,0.653017746881128,0.729365684928762,0.349472734560814,0.145252945786962,0.192631916658404,0.14375439481225,0.129065831416845,0.92203453945309,0.74180890337883,0.669274685464561,0.563694710133725,0.574814258156246,0.869105410646905,0.824867264711693,0.633851616558778,0.44811333944288,0.437119888437825,0.490117126299211,0.507494643420536,0.401759182083826,0.733543119537175,0.085648150290583,0.025995564800947,0.085980220738364,0.037803866126595,0.119939885560108,0.151103829283733,0.176669567533457,0.190315245545692,0.05321544265954,0.304615514192414,0.976037017317395,0.949646865789545,0.9243573915526,0.963332410793291,0.806988395799759,0.954539781987005,0.957916011720352,0.876020459422827,0.965962199974563,0.962051281353012,0.986809544751321,0.875198858054633,0.96791543108578,0.969072964846238,0.985600880136415,0.922241514305082,0.857977813210148,0.907261643293984,0.791146302328742,0.452085447274915,0.327947783460932,0.392784714867199,0.029208491691837,0.035045522059179
"NA30",0.494637325285011,0.524453974441222,0.409026494939305,0.470713570246759,0.386456409861921,0.42888957623612,0.493993529521797,0.551392663728695,0.422188386727475,0.446760707371789,0.530643674498878,0.426773058147865,0.526219329447614,0.236659222166341,0.464085733692853,0.510667221562476,0.336743938061078,0.808037703616818,0.923941359653146,0.697405354120378,0.777362683767696,0.615396827255316,0.6200824105069,0.734702750965993,0.863963698647175,0.664996478169171,0.225605447237016,0.277345237739142,0.142874826655571,0.651932134159988,0.505890022741876,0.255568066937732,0.487945281981111,0.449285078675306,0.421046998279908,0.412834226311131,0.55145080555994,0.739984452980878,0.06091859588488,0.068134876871889,0.144421468041106,0.04030734791707,0.130264424636312,0.178677194754131,0.248539162315969,0.26846948037445,0.253335666858569,0.585972674510066,0.579702374704173,0.533830223938274,0.479884980858745,0.579279455709485,0.284959110311216,0.617923595839917,0.271474566465785,0.487297202017809,0.573463772273325,0.584575513884493,0.527826719156706,0.468954855830848,0.636651671766009,0.592129192733343,0.527608127514646,0.589828782618406,0.482072797218535,0.535567854949906,0.444204674174354,0.671061875947,0.655201801979328,0.406016035501956,0.027157895755864,0.020390722785433
"NA31",0.597486355535113,0.519693578814576,0.305449142832013,0.42588591078029,0.531528288089855,0.59178527278748,0.730081035969539,0.614113082231979,0.589728238408076,0.703625002389026,0.584505742162056,0.592061553745974,0.527416580952879,0.375326291224251,0.567120113725538,0.628593985280983,0.521264829464682,0.899815636181439,0.91640178255296,0.591605152921624,0.40526145755482,0.455734754096295,0.353512216938099,0.41676936554161,0.894829644190339,0.53291580124457,0.416140480183691,0.301013251439161,0.254825303475444,0.749519259070522,0.799999453749132,0.553382374381558,0.550483213640863,0.538474764243711,0.630265588007082,0.687406206838369,0.532923783047237,0.509911363500906,0.075721901847177,0.050297100809291,0.093557072172424,0.052788862313736,0.111488517716657,0.067729246286755,0.166438379352169,0.371995652965339,0.16566250994324,0.288803336898626,0.616504054877828,0.579072854993175,0.516254699242836,0.656421288283387,0.450715916867275,0.69634446491397,0.381921863430986,0.613274766775818,0.637633355736454,0.56324140835772,0.55761434375937,0.497881297848353,0.597641305531416,0.679100446019492,0.579534223723269,0.717527223570346,0.529033101008499,0.58919364596046,0.674395631831566,0.570023660358192,0.532693997403881,0.514616140412569,0.0224630508425,0.035240556581527
"NA32",0.462150629019185,0.32107638603523,0.127712062222889,0.287898465544098,0.225467227806683,0.506701197446024,0.438977977028404,0.421498674850443,0.433846570379584,0.447506075847789,0.416020542574656,0.369341466521991,0.375313245021541,0.266900541561432,0.423442166583361,0.437031847635945,0.397596348868977,0.80620835524529,0.727246788378349,0.377569548115526,0.095446098029666,0.149219523739096,0.055661989722933,0.06944063260975,0.947408892136819,0.506029044773913,0.1864809654012,0.336477957384548,0.345263097111749,0.39479995302342,0.536656660964579,0.317573992741844,0.239640297468952,0.338764282001319,0.474449109199395,0.479279899199403,0.316083077884594,0.421868556999076,0.02607015969815,0.036625644129712,0.048727325738684,0.028664204622477,0.038662198286874,0.073011300415743,0.12093455603925,0.145259023262423,0.290355425357355,0.634055961590592,0.478972200113753,0.30096681770689,0.353981978132023,0.510276312318248,0.32422811878534,0.397735649417608,0.316600689213148,0.460952898399775,0.325664187556566,0.501838829563702,0.476677114251969,0.400363793560797,0.487062951434885,0.597148832745864,0.424050287957198,0.521393641101442,0.451797464399153,0.355352422673886,0.364032433078885,0.491222008498079,0.491872781699417,0.395285464578954,0.017894350007527,0.012892618395869
"NA33",0.215928600960224,0.132882512513067,0.042547772655294,0.336982344598639,0.105963761577291,0.262478447412867,0.119325569526044,0.179874911936255,0.215807430039962,0.157477829517053,0.142075470954911,0.159192049734608,0.180379514726709,0.057891143333717,0.285771506198201,0.211200215757665,0.220884042409246,0.937283233496997,0.962920973560029,0.909749420371488,0.924536065697379,0.834418284884283,0.905744094198238,0.884160029823622,0.95776365539957,0.895637849348447,0.896695318662762,0.839335038207752,0.905919499694167,0.893199230478326,0.965878866474891,0.855916239326006,0.284104390375148,0.257784782597341,0.255628416874295,0.248971959466703,0.202226870821148,0.910868258557463,0.060193924122529,0.03675455873397,0.073053358421441,0.030141636185679,0.068352274028613,0.071626965652918,0.10479210909923,0.10802883192948,0.690988128575796,0.908146707452202,0.178287960892123,0.13276714767182,0.172434707449065,0.207819229588017,0.140165375176262,0.155436447714595,0.064155108926442,0.160039812160568,0.054600411405499,0.241077660976411,0.24411625758548,0.163728265361591,0.324669246617166,0.348916263964844,0.08740030748307,0.157923340191818,0.17059277288926,0.218040158499534,0.198074464467745,0.227777797779194,0.165413567758232,0.169593321790916,0.021176742321449,0.01944364360275
"NA34",0.397447403159397,0.503050217275907,0.11497950895449,0.263448374576678,0.36103949643466,0.392301074306051,0.323723147395306,0.438401128154144,0.347549942620082,0.351509960368345,0.366645976626768,0.357631233498749,0.512307613850185,0.177713605859687,0.525962556184226,0.394993273299755,0.396197440368141,0.917079338404003,0.941184044191271,0.617966600102355,0.521925260426798,0.642050759379319,0.496905723843407,0.509063072248086,0.881018397674892,0.802828229406811,0.624657131038455,0.491095358916812,0.378902431849594,0.577963047295881,0.288340874879574,0.14588926335664,0.304972835599432,0.312736438918436,0.366764946150326,0.360119182839999,0.386606863176535,0.870205195487223,0.200801328471255,0.090488588274847,0.15534324936729,0.033474343388276,0.321214847119435,0.224361934684141,0.335851813034532,0.166328758606747,0.335620543452215,0.747353313298877,0.954742647948985,0.573241037722701,0.695027678825413,0.836142502063008,0.603023851035227,0.897911516325504,0.664388171116843,0.839159443466049,0.920660478555075,0.943841259829487,0.787598102771719,0.664771932684974,0.92276429274584,0.793972350918708,0.855578847719592,0.848825804196236,0.736626448289953,0.759892393141278,0.663157689096137,0.396072303058512,0.289657966283725,0.34296544920174,0.219254768591131,0.456815138426871
"NA35",0.803572524981518,0.737041280793891,0.632992492297588,0.649821708178929,0.881381686585258,0.859716600281089,0.966119614489836,0.98256984179623,0.833088417849862,0.872246461306741,0.717293542851644,0.912491338665602,0.903256644315074,0.733239033628555,0.87898816766967,0.968644303569797,0.826236077908458,0.871234418408756,0.807513899490641,0.446990376768485,0.1089843665195,0.164609789172377,0.131027252441659,0.090651827716445,0.911726630839678,0.603403857409241,0.57525994165901,0.52101205808226,0.49108872749303,0.61497718454159,0.755046844408565,0.575755971749581,0.814808321187141,0.877525078366488,0.988896223426432,0.990260912880404,0.82328748949699,0.656620456812258,0.041699296277402,0.023410473631939,0.06892549376882,0.019099444830546,0.067497056423149,0.094082930446069,0.1959213193684,0.195318855711465,0.202413088713967,0.443451528208653,0.61058590354652,0.739940034011488,0.500225275917932,0.662746806234648,0.52252227530728,0.707980682689493,0.448206421782541,0.733619626955154,0.656001869455531,0.689823796114626,0.695791059971071,0.532278475153146,0.713463711746158,0.668382382553831,0.796144371932713,0.784175154837622,0.608748803816941,0.740033234467325,0.688845959590705,0.991594936103818,0.987910044469531,0.956728219988569,0.022757018847757,0.018110201164753
"NA36",0.361581328121808,0.270803613388129,0.11188648907414,0.294666461913317,0.171792120052263,0.403984783384976,0.806773023854442,0.31369710641666,0.344300278707223,0.366111618700001,0.313157994873584,0.312626007489168,0.296186550317059,0.164528547655037,0.332437820085248,0.394240905382282,0.281134380526796,0.9473483600996,0.956347918920449,0.880120814947021,0.894140181782929,0.771402570766093,0.881759846611219,0.805376275728209,0.962498923369938,0.48779308309957,0.090205517111945,0.280940010563285,0.138059518616119,0.4797287494931,0.434175705935513,0.139638557907729,0.469865085750273,0.468081809435171,0.553166474326725,0.570965766617294,0.306333731115122,0.134744462851418,0.020349145603064,0.024403976488968,0.040156210751123,0.022666850087854,0.028867296859413,0.043483865673997,0.055054170006077,0.055960718575197,0.576267926140777,0.882862686482609,0.417226855594056,0.109386601094984,0.345464575229783,0.420691348144653,0.182841406552702,0.370905725905499,0.125002622397597,0.240745314565637,0.490808792957041,0.327797762663385,0.30055760954108,0.204025489172375,0.354513677918546,0.447750130747369,0.205567005742386,0.30362681879196,0.251524975684393,0.196819059643298,0.127356091638867,0.380150343987458,0.39287572661115,0.306679526644789,0.018955377036137,0.195418503942692
"NA37",0.771707230900768,0.766029514593226,0.613151525832618,0.644759045884113,0.635225900476421,0.519220509973106,0.835948633120921,0.775536644602947,0.699356120102364,0.633761865328792,0.610212137011173,0.632284883023989,0.78248137571561,0.573984288085136,0.801195397943997,0.76579873757169,0.582438813475229,0.921773631317961,0.913315294195466,0.632160982295497,0.488770403255734,0.532246786471439,0.438204331574166,0.529523449491553,0.781828457933913,0.588742589989186,0.193555932957802,0.073487712011658,0.054372950629642,0.696943678003884,0.383170285563565,0.230222030606995,0.495439838214418,0.317774135011096,0.375118758337295,0.335983923010854,0.289411124099405,0.330338727035196,0.08508924548035,0.027520928875463,0.085761223225432,0.0250816100029,0.09124471650549,0.100753311265535,0.149175794308574,0.133183705229773,0.149136161458202,0.258578045014291,0.218935935625828,0.169088381782833,0.204526462986767,0.223720904686257,0.168890765033621,0.21153015963136,0.051381370968502,0.217565942362882,0.067971652527288,0.214141836499082,0.281656394033589,0.211308569119517,0.329737483269365,0.354709576261221,0.178107487735669,0.144409025430288,0.25395869426485,0.37990872899708,0.247217314503451,0.369490358899972,0.230559849191775,0.281653410777817,0.027829710670322,0.052849145495504
"NA38",0.156269966875874,0.299762656219401,0.03663925361118,0.165176845305238,0.266379430834978,0.180338514271231,0.051979184326803,0.073104176940025,0.143107898047695,0.112992595824269,0.132797090722999,0.097799242813027,0.164854125850491,0.04010154343981,0.238792343393551,0.132736803895426,0.169121773956203,0.930367685080319,0.964615640906352,0.929377902617903,0.882016713920374,0.887550715059209,0.8976483549,0.864561109279506,0.95029357990073,0.912232334502025,0.925484496419131,0.882171988484386,0.888233906825051,0.898848758982477,0.954159896020335,0.886834901568329,0.237132918922655,0.239180704456108,0.209577022949675,0.171437725380136,0.07411406946502,0.888158056386054,0.051813178249279,0.0299956787771,0.064593966997421,0.029501447112924,0.051890386541456,0.051935971406075,0.073195555405538,0.068220250399157,0.663597728331392,0.937013070206,0.085435920451643,0.075556632216514,0.101341675599097,0.312818922099766,0.115052268179145,0.065262676424323,0.033803403533249,0.137462941456011,0.044503445303523,0.158851909094199,0.143465620623786,0.121985312233389,0.200679677786774,0.236531051642028,0.210432446090763,0.067556686333965,0.102617486355647,0.202256836137253,0.097448419425812,0.148275213967554,0.105459375597136,0.117457318857468,0.022567398900164,0.020988708355024
